# -------------------------------------------------------
# ---- CSV created by:  mightymerge.io                   
# -------------------------------------------------------

College_ID,Institute_Code,College_Name,Branch,CAP_Round,Category,Gender,Seat_Type,Home_University,Cutoff_Percentile,Cutoff_Rank,Annual_Fees,Intake
145,MH1145,"Tatyasaheb Sau. Institute of Technology and Management, Raigad",Electronics and Telecommunication Engineering,CAP1,OBC,Male,TFWS,Mumbai University,88.87,105891,84000,60
145,MH1145,"Tatyasaheb Sau. Institute of Technology and Management, Raigad",Electronics and Telecommunication Engineering,CAP3,SC,Male,State Level,SRTM Nanded University,72.35,263160,92000,60
146,MH1146,Satara College of Engineering and Technology,Mechanical Engineering,CAP1,VJ,Female,Other Than Home University,SRTM Nanded University,84.85,144292,71000,60
146,MH1146,Satara College of Engineering and Technology,Mechanical Engineering,CAP1,VJ,Female,TFWS,SRTM Nanded University,78.2,207395,106000,120
146,MH1146,Satara College of Engineering and Technology,Mechanical Engineering,CAP2,SC,Male,Other Than Home University,Shivaji University Kolhapur,78.28,206776,86000,60
146,MH1146,Satara College of Engineering and Technology,Electronics and Telecommunication Engineering,CAP1,ST,Female,Other Than Home University,Pune University (SPPU),81.39,176806,83000,90
146,MH1146,Satara College of Engineering and Technology,Electronics and Telecommunication Engineering,CAP3,OPEN,Male,Home University,Shivaji University Kolhapur,81.95,171829,107000,120
146,MH1146,Satara College of Engineering and Technology,Electronics and Telecommunication Engineering,CAP2,ST,Male,TFWS,SRTM Nanded University,68.94,295449,107000,120
146,MH1146,Satara College of Engineering and Technology,Computer Engineering,CAP1,OPEN,Male,Other Than Home University,SGB Amravati University,94.86,49013,81000,30
146,MH1146,Satara College of Engineering and Technology,Computer Engineering,CAP1,ST,Male,Other Than Home University,RTM Nagpur University,78.53,204140,80000,60
146,MH1146,Satara College of Engineering and Technology,Computer Engineering,CAP3,ST,Female,Home University,Mumbai University,74.14,246112,88000,30
146,MH1146,Satara College of Engineering and Technology,Chemical Engineering,CAP1,SC,Female,TFWS,RTM Nagpur University,74.67,240811,78000,60
146,MH1146,Satara College of Engineering and Technology,Chemical Engineering,CAP3,EWS,Male,Home University,SRTM Nanded University,88.25,111707,104000,60
146,MH1146,Satara College of Engineering and Technology,Chemical Engineering,CAP2,NT2,Male,Home University,RTM Nagpur University,82.99,162002,98000,90
146,MH1146,Satara College of Engineering and Technology,Electrical Engineering,CAP2,OBC,Male,Other Than Home University,Mumbai University,84.62,146595,81000,30
146,MH1146,Satara College of Engineering and Technology,Electrical Engineering,CAP2,SC,Male,TFWS,SRTM Nanded University,71.03,275567,88000,60
146,MH1146,Satara College of Engineering and Technology,Electrical Engineering,CAP1,VJ,Female,State Level,SRTM Nanded University,75.08,237212,98000,30
147,MH1147,Akola Polytechnic and Engineering College,Civil Engineering,CAP2,NT2,Female,Other Than Home University,Pune University (SPPU),54.94,428463,63000,90
147,MH1147,Akola Polytechnic and Engineering College,Civil Engineering,CAP1,NT2,Female,Home University,Shivaji University Kolhapur,62.23,358935,68000,30
147,MH1147,Akola Polytechnic and Engineering College,Civil Engineering,CAP2,SC,Male,State Level,SRTM Nanded University,53.41,442909,54000,60
147,MH1147,Akola Polytechnic and Engineering College,Electronics and Telecommunication Engineering,CAP1,VJ,Female,Other Than Home University,RTM Nagpur University,68.45,300141,68000,60
147,MH1147,Akola Polytechnic and Engineering College,Electronics and Telecommunication Engineering,CAP2,ST,Male,State Level,RTM Nagpur University,57.85,400782,64000,60
147,MH1147,Akola Polytechnic and Engineering College,Electronics and Telecommunication Engineering,CAP3,VJ,Male,TFWS,RTM Nagpur University,59.01,389643,76000,60
147,MH1147,Akola Polytechnic and Engineering College,Electrical Engineering,CAP2,SC,Female,Home University,Pune University (SPPU),65.73,325729,59000,30
147,MH1147,Akola Polytechnic and Engineering College,Electrical Engineering,CAP2,ST,Male,State Level,Shivaji University Kolhapur,46.81,505773,74000,60
147,MH1147,Akola Polytechnic and Engineering College,Electrical Engineering,CAP3,VJ,Female,State Level,Pune University (SPPU),70.17,283548,50000,120
147,MH1147,Akola Polytechnic and Engineering College,Artificial Intelligence and Data Science,CAP2,NT2,Male,State Level,Shivaji University Kolhapur,61.61,364846,69000,60
147,MH1147,Akola Polytechnic and Engineering College,Artificial Intelligence and Data Science,CAP1,OPEN,Male,TFWS,Pune University (SPPU),76.45,223833,53000,30
147,MH1147,Akola Polytechnic and Engineering College,Artificial Intelligence and Data Science,CAP2,OPEN,Male,Other Than Home University,Pune University (SPPU),73.36,253418,57000,90
147,MH1147,Akola Polytechnic and Engineering College,Computer Engineering,CAP2,ST,Female,Other Than Home University,SRTM Nanded University,59.45,385672,49000,60
147,MH1147,Akola Polytechnic and Engineering College,Computer Engineering,CAP3,NT2,Male,TFWS,Pune University (SPPU),67.12,312666,59000,90
147,MH1147,Akola Polytechnic and Engineering College,Computer Engineering,CAP1,NT1,Male,State Level,SGB Amravati University,55.63,421961,55000,120
148,MH1148,"Tatyasaheb Annasaheb College of Engineering, Osmanabad",Civil Engineering,CAP2,EWS,Male,Other Than Home University,SRTM Nanded University,70.9,276607,53000,90
148,MH1148,"Tatyasaheb Annasaheb College of Engineering, Osmanabad",Civil Engineering,CAP2,VJ,Female,State Level,SRTM Nanded University,47.81,495987,64000,30
148,MH1148,"Tatyasaheb Annasaheb College of Engineering, Osmanabad",Civil Engineering,CAP3,ST,Female,Home University,Mumbai University,43.2,539639,68000,120
148,MH1148,"Tatyasaheb Annasaheb College of Engineering, Osmanabad",Electrical Engineering,CAP3,EWS,Male,Other Than Home University,Pune University (SPPU),75.97,228670,75000,60
148,MH1148,"Tatyasaheb Annasaheb College of Engineering, Osmanabad",Electrical Engineering,CAP1,VJ,Female,Home University,Pune University (SPPU),64.74,335157,60000,120
148,MH1148,"Tatyasaheb Annasaheb College of Engineering, Osmanabad",Electrical Engineering,CAP1,ST,Male,State Level,Pune University (SPPU),67.73,306618,74000,120
148,MH1148,"Tatyasaheb Annasaheb College of Engineering, Osmanabad",Chemical Engineering,CAP2,EWS,Male,TFWS,SGB Amravati University,70.67,279110,62000,60
148,MH1148,"Tatyasaheb Annasaheb College of Engineering, Osmanabad",Chemical Engineering,CAP2,EWS,Female,State Level,Mumbai University,54.37,433904,75000,60
148,MH1148,"Tatyasaheb Annasaheb College of Engineering, Osmanabad",Chemical Engineering,CAP1,ST,Female,State Level,Shivaji University Kolhapur,46.52,508254,57000,120
148,MH1148,"Tatyasaheb Annasaheb College of Engineering, Osmanabad",Artificial Intelligence and Data Science,CAP2,OPEN,Female,TFWS,SRTM Nanded University,74.3,244350,66000,60
148,MH1148,"Tatyasaheb Annasaheb College of Engineering, Osmanabad",Artificial Intelligence and Data Science,CAP1,OPEN,Male,Home University,Mumbai University,65.63,326866,55000,120
148,MH1148,"Tatyasaheb Annasaheb College of Engineering, Osmanabad",Artificial Intelligence and Data Science,CAP1,ST,Male,TFWS,Shivaji University Kolhapur,64.23,339852,50000,30
148,MH1148,"Tatyasaheb Annasaheb College of Engineering, Osmanabad",Mechanical Engineering,CAP2,VJ,Female,Other Than Home University,SRTM Nanded University,63.85,343461,46000,90
148,MH1148,"Tatyasaheb Annasaheb College of Engineering, Osmanabad",Mechanical Engineering,CAP1,EWS,Female,State Level,Mumbai University,54.69,430512,67000,30
148,MH1148,"Tatyasaheb Annasaheb College of Engineering, Osmanabad",Mechanical Engineering,CAP1,ST,Female,TFWS,Mumbai University,56.53,413082,67000,90
149,MH1149,"Prof. Dagadu Institute of Technology and Management, Gadhinglaj",Electronics and Telecommunication Engineering,CAP2,OPEN,Male,Home University,Shivaji University Kolhapur,80.26,187725,74000,60
149,MH1149,"Prof. Dagadu Institute of Technology and Management, Gadhinglaj",Electronics and Telecommunication Engineering,CAP2,SC,Female,TFWS,Pune University (SPPU),49.72,477752,76000,60
149,MH1149,"Prof. Dagadu Institute of Technology and Management, Gadhinglaj",Electronics and Telecommunication Engineering,CAP2,EWS,Female,State Level,SRTM Nanded University,70.89,276633,50000,30
149,MH1149,"Prof. Dagadu Institute of Technology and Management, Gadhinglaj",Computer Engineering,CAP3,NT2,Female,Other Than Home University,SRTM Nanded University,73.78,249538,59000,60
149,MH1149,"Prof. Dagadu Institute of Technology and Management, Gadhinglaj",Computer Engineering,CAP2,EWS,Female,Home University,RTM Nagpur University,63.82,343832,50000,90
149,MH1149,"Prof. Dagadu Institute of Technology and Management, Gadhinglaj",Computer Engineering,CAP2,ST,Male,TFWS,SRTM Nanded University,65.9,324068,50000,60
149,MH1149,"Prof. Dagadu Institute of Technology and Management, Gadhinglaj",Electrical Engineering,CAP2,OPEN,Female,State Level,Shivaji University Kolhapur,68.39,300750,47000,30
149,MH1149,"Prof. Dagadu Institute of Technology and Management, Gadhinglaj",Electrical Engineering,CAP2,OPEN,Female,Home University,Shivaji University Kolhapur,62.71,354720,48000,30
149,MH1149,"Prof. Dagadu Institute of Technology and Management, Gadhinglaj",Electrical Engineering,CAP3,VJ,Female,Home University,SRTM Nanded University,56.57,412695,61000,60
150,MH1150,"Late Tukaram Bhausaheb Polytechnic and Engineering College, Nandurbar",Computer Engineering,CAP2,OBC,Female,Other Than Home University,SRTM Nanded University,86.97,123792,92000,60
150,MH1150,"Late Tukaram Bhausaheb Polytechnic and Engineering College, Nandurbar",Computer Engineering,CAP3,SC,Female,State Level,SGB Amravati University,83.99,152481,101000,30
150,MH1150,"Late Tukaram Bhausaheb Polytechnic and Engineering College, Nandurbar",Computer Engineering,CAP2,NT2,Female,State Level,Shivaji University Kolhapur,84.8,144677,104000,30
150,MH1150,"Late Tukaram Bhausaheb Polytechnic and Engineering College, Nandurbar",Electrical Engineering,CAP3,SC,Male,Home University,RTM Nagpur University,81.6,175113,87000,90
150,MH1150,"Late Tukaram Bhausaheb Polytechnic and Engineering College, Nandurbar",Electrical Engineering,CAP2,VJ,Female,TFWS,SRTM Nanded University,88.08,113617,76000,120
150,MH1150,"Late Tukaram Bhausaheb Polytechnic and Engineering College, Nandurbar",Electrical Engineering,CAP2,SC,Male,Other Than Home University,Shivaji University Kolhapur,83.4,157790,85000,120
150,MH1150,"Late Tukaram Bhausaheb Polytechnic and Engineering College, Nandurbar",Information Technology,CAP3,SC,Male,State Level,SRTM Nanded University,85.65,136588,99000,60
150,MH1150,"Late Tukaram Bhausaheb Polytechnic and Engineering College, Nandurbar",Information Technology,CAP3,NT2,Male,Other Than Home University,SRTM Nanded University,74.6,241752,100000,60
150,MH1150,"Late Tukaram Bhausaheb Polytechnic and Engineering College, Nandurbar",Information Technology,CAP3,OPEN,Male,TFWS,Mumbai University,79.72,193060,84000,30
150,MH1150,"Late Tukaram Bhausaheb Polytechnic and Engineering College, Nandurbar",Civil Engineering,CAP1,OBC,Female,TFWS,SRTM Nanded University,89.25,102253,87000,120
150,MH1150,"Late Tukaram Bhausaheb Polytechnic and Engineering College, Nandurbar",Civil Engineering,CAP1,NT2,Female,State Level,RTM Nagpur University,86.44,129062,70000,60
150,MH1150,"Late Tukaram Bhausaheb Polytechnic and Engineering College, Nandurbar",Civil Engineering,CAP3,OBC,Female,Home University,Shivaji University Kolhapur,84.93,143363,92000,120
151,MH1151,"Jijamata Sau. College of Engineering, Shrirampur",Information Technology,CAP1,VJ,Male,Home University,Mumbai University,74.44,242863,79000,60
151,MH1151,"Jijamata Sau. College of Engineering, Shrirampur",Information Technology,CAP2,NT2,Male,Home University,RTM Nagpur University,70.01,285195,79000,120
151,MH1151,"Jijamata Sau. College of Engineering, Shrirampur",Information Technology,CAP1,NT1,Male,Home University,Mumbai University,67.01,313619,70000,60
151,MH1151,"Jijamata Sau. College of Engineering, Shrirampur",Chemical Engineering,CAP2,VJ,Male,TFWS,SRTM Nanded University,67.83,305952,68000,60
151,MH1151,"Jijamata Sau. College of Engineering, Shrirampur",Chemical Engineering,CAP3,VJ,Female,TFWS,Shivaji University Kolhapur,49.02,484548,57000,60
151,MH1151,"Jijamata Sau. College of Engineering, Shrirampur",Chemical Engineering,CAP3,OBC,Male,State Level,RTM Nagpur University,59.14,388357,74000,30
151,MH1151,"Jijamata Sau. College of Engineering, Shrirampur",Electrical Engineering,CAP2,NT1,Female,Other Than Home University,Mumbai University,58.27,396506,60000,60
151,MH1151,"Jijamata Sau. College of Engineering, Shrirampur",Electrical Engineering,CAP3,NT1,Male,Other Than Home University,Pune University (SPPU),50.36,471943,54000,60
151,MH1151,"Jijamata Sau. College of Engineering, Shrirampur",Electrical Engineering,CAP2,OPEN,Female,State Level,Mumbai University,76.84,220475,65000,60
151,MH1151,"Jijamata Sau. College of Engineering, Shrirampur",Electronics and Telecommunication Engineering,CAP3,OPEN,Female,Other Than Home University,RTM Nagpur University,78.26,207026,75000,30
151,MH1151,"Jijamata Sau. College of Engineering, Shrirampur",Electronics and Telecommunication Engineering,CAP2,ST,Female,State Level,Mumbai University,46.88,504823,58000,120
151,MH1151,"Jijamata Sau. College of Engineering, Shrirampur",Electronics and Telecommunication Engineering,CAP2,NT2,Female,TFWS,Pune University (SPPU),54.28,434412,53000,60
151,MH1151,"Jijamata Sau. College of Engineering, Shrirampur",Artificial Intelligence and Data Science,CAP1,OBC,Female,State Level,Mumbai University,60.56,374889,52000,60
151,MH1151,"Jijamata Sau. College of Engineering, Shrirampur",Artificial Intelligence and Data Science,CAP2,ST,Male,Other Than Home University,SGB Amravati University,62.1,360217,46000,60
151,MH1151,"Jijamata Sau. College of Engineering, Shrirampur",Artificial Intelligence and Data Science,CAP2,VJ,Female,Home University,Shivaji University Kolhapur,57.02,408792,78000,60
152,MH1152,"Vasantrao Dattatray College of Engineering, Buldhana",Electronics and Telecommunication Engineering,CAP2,NT2,Female,Home University,Mumbai University,88.18,112695,76000,90
152,MH1152,"Vasantrao Dattatray College of Engineering, Buldhana",Electronics and Telecommunication Engineering,CAP3,EWS,Male,Other Than Home University,Pune University (SPPU),92.59,70522,94000,90
152,MH1152,"Vasantrao Dattatray College of Engineering, Buldhana",Electronics and Telecommunication Engineering,CAP2,VJ,Female,State Level,Mumbai University,80.73,183176,75000,60
152,MH1152,"Vasantrao Dattatray College of Engineering, Buldhana",Chemical Engineering,CAP2,NT2,Male,State Level,Pune University (SPPU),83.7,154965,108000,60
152,MH1152,"Vasantrao Dattatray College of Engineering, Buldhana",Chemical Engineering,CAP3,VJ,Male,Other Than Home University,Pune University (SPPU),84.91,143691,79000,60
152,MH1152,"Vasantrao Dattatray College of Engineering, Buldhana",Chemical Engineering,CAP1,VJ,Female,TFWS,Shivaji University Kolhapur,79.07,199295,71000,30
152,MH1152,"Vasantrao Dattatray College of Engineering, Buldhana",Civil Engineering,CAP2,OBC,Female,State Level,RTM Nagpur University,81.11,179544,77000,90
152,MH1152,"Vasantrao Dattatray College of Engineering, Buldhana",Civil Engineering,CAP3,SC,Female,Other Than Home University,Mumbai University,80.7,183566,73000,60
152,MH1152,"Vasantrao Dattatray College of Engineering, Buldhana",Civil Engineering,CAP2,VJ,Female,Other Than Home University,Shivaji University Kolhapur,77.87,210731,77000,120
153,MH1153,"Sangli College of Engineering, Science and Technology",Computer Engineering,CAP2,ST,Male,TFWS,Pune University (SPPU),50.56,470013,53000,30
153,MH1153,"Sangli College of Engineering, Science and Technology",Computer Engineering,CAP1,EWS,Male,TFWS,SGB Amravati University,73.17,255335,75000,90
